MT    37
0.001 8.806E-03   -7.740E-03  9.367E-03   -8.749E-03  4.403E-04   -3.870E-04  4.683E-04   -4.375E-04
0.01  3.065E-02   -1.199E-02  3.535E-02   -1.469E-02  1.532E-03   -5.994E-04  1.767E-03   -7.343E-04
0.1   1.761E-02   2.950E-02   2.330E-02   3.252E-02   8.807E-04   1.475E-03   1.165E-03   1.626E-03
1     -7.186E-03  -3.631E-03  -9.682E-03  1.788E-03   -3.593E-04  -1.816E-04  -4.841E-04  8.940E-05
130    130          9           13
4
0.001 6.982E-03   -6.043E-03  1.098E-02   -1.012E-02  3.491E-04   -3.021E-04  5.489E-04   -5.059E-04
0.01  2.395E-02   -8.813E-03  4.065E-02   -1.735E-02  1.197E-03   -4.407E-04  2.032E-03   -8.675E-04
0.1   1.069E-02   2.497E-02   2.691E-02   3.617E-02   5.343E-04   1.249E-03   1.345E-03   1.808E-03
1     -8.836E-03  -1.235E-03  -3.526E-03  -2.974E-03  -4.418E-04  -6.174E-05  -1.763E-04  -1.487E-04
131    131          13          -13
4
0.001 8.499E-03   -7.196E-03  -8.827E-03  7.370E-03   4.249E-04   -3.598E-04  -4.414E-04  3.685E-04
0.01  2.874E-02   -1.050E-02  -2.923E-02  1.209E-02   1.437E-03   -5.251E-04  -1.462E-03  6.047E-04
0.1   1.197E-02   3.316E-02   -1.585E-02  -2.871E-02  5.987E-04   1.658E-03   -7.926E-04  -1.436E-03
1     -1.237E-02  5.971E-03   6.672E-03   -2.022E-04  -6.185E-04  2.985E-04   3.336E-04   -1.011E-05
132    132          13          -9
4
0.001 1.206E-02   -1.060E-02  -7.471E-03  6.304E-03   6.028E-04   -5.300E-04  -3.735E-04  3.152E-04
0.01  4.178E-02   -1.793E-02  -2.503E-02  1.081E-02   2.089E-03   -8.965E-04  -1.252E-03  5.405E-04
0.1   2.908E-02   3.742E-02   -1.500E-02  -2.382E-02  1.454E-03   1.871E-03   -7.499E-04  -1.191E-03
1     2.479E-03   -1.520E-02  2.423E-03   6.017E-04   1.239E-04   -7.600E-04  1.211E-04   3.009E-05
133    133          13          -5
4
0.001 1.343E-02   -1.187E-02  -4.467E-03  3.644E-03   6.715E-04   -5.936E-04  -2.233E-04  1.822E-04
0.01  4.702E-02   -1.991E-02  -1.426E-02  6.404E-03   2.351E-03   -9.953E-04  -7.130E-04  3.202E-04
0.1   3.248E-02   4.507E-02   -8.708E-03  -1.062E-02  1.624E-03   2.253E-03   -4.354E-04  -5.309E-04
1     -8.740E-03  -7.470E-03  -7.138E-03  1.230E-02   -4.370E-04  -3.735E-04  -3.569E-04  6.148E-04
134    134          13          5
4
0.001 1.333E-02   -1.179E-02  4.231E-03   -4.165E-03  6.665E-04   -5.897E-04  2.115E-04   -2.083E-04
0.01  4.676E-02   -1.955E-02  1.684E-02   -7.117E-03  2.338E-03   -9.773E-04  8.422E-04   -3.559E-04
0.1   3.141E-02   4.550E-02   1.163E-02   1.203E-02   1.571E-03   2.275E-03   5.817E-04   6.016E-04
1     -1.125E-02  -2.451E-03  9.777E-04   -1.007E-02  -5.623E-04  -1.225E-04  4.889E-05   -5.033E-04
135    135          13          9
4
0.001 1.079E-02   -9.409E-03  7.201E-03   -6.746E-03  5.394E-04   -4.705E-04  3.601E-04   -3.373E-04
0.01  3.730E-02   -1.486E-02  2.727E-02   -1.128E-02  1.865E-03   -7.432E-04  1.364E-03   -5.642E-04
0.1   2.130E-02   3.724E-02   1.701E-02   2.423E-02   1.065E-03   1.862E-03   8.507E-04   1.211E-03
1     -9.161E-03  -3.723E-03  -5.336E-03  -2.026E-03  -4.581E-04  -1.861E-04  -2.668E-04  -1.013E-04
136    136          13          13
4
0.001 8.097E-03   -6.875E-03  8.199E-03   -7.457E-03  4.049E-04   -3.438E-04  4.099E-04   -3.728E-04
0.01  2.746E-02   -9.515E-03  3.033E-02   -1.163E-02  1.373E-03   -4.758E-04  1.517E-03   -5.816E-04
0.1   9.663E-03   3.212E-02   1.437E-02   3.136E-02   4.832E-04   1.606E-03   7.184E-04   1.568E-03
1     -1.724E-02  9.252E-03   -1.424E-02  8.508E-03   -8.622E-04  4.626E-04   -7.121E-04  4.254E-04
NMT2  7
201     99           0.0          0.0          0.0          15.0         0.0          0.0          10.0         0.0
4
   0.001  1.3057E-06 -1.1411E-06  3.8978E-04 -4.1695E-04 -4.6106E-04  4.7414E-04 -7.6649E-07  7.0612E-07  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05
    0.01  3.0853E-06 -2.9122E-07  1.2432E-03 -1.4667E-03 -1.4459E-03  1.5619E-03 -1.3585E-06  4.3788E-07  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04
     0.1 -1.2634E-05 -1.6351E-05  3.9625E-03 -6.8626E-03 -4.3313E-03  6.8217E-03  8.6408E-06  2.3784E-05  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04
       1 -1.6070E-05 -3.1270E-04  2.0655E-02 -2.6333E-02 -2.0612E-02  2.6062E-02 -5.0785E-05  2.8906E-04  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03
202     99           0.0          0.0          0.0          15.0         0.0          0.0          -8.0         0.0
4
   0.001  8.0255E-07 -6.8772E-07  3.6463E-04 -3.9637E-04 -4.6106E-04  4.7414E-04 -7.6649E-07  7.0612E-07  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05
    0.01  2.1544E-06  1.9217E-06  1.1706E-03 -1.4304E-03 -1.4459E-03  1.5619E-03 -1.3585E-06  4.3788E-07  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05
     0.1 -1.3724E-05  2.5227E-06  3.8344E-03 -6.8559E-03 -4.3313E-03  6.8217E-03  8.6408E-06  2.3784E-05  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04
       1 -3.8483E-05 -1.1272E-04  2.0628E-02 -2.6194E-02 -2.0612E-02  2.6062E-02 -5.0785E-05  2.8906E-04  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03
203     99           0.0          0.0          -8.0         0.0          0.0          0.0          -15.0        -15.0
4
   0.001  8.0255E-07 -6.8772E-07  3.6463E-04 -3.9637E-04 -5.2131E-04  5.2200E-04  1.5662E-04 -1.2604E-04  3.1517E-05  3.1517E-05  3.1517E-05  3.1517E-05  3.1517E-05  3.1517E-05  3.1517E-05  3.1517E-05
    0.01  2.1544E-06  1.9217E-06  1.1706E-03 -1.4304E-03 -1.6171E-03  1.6407E-03  4.4655E-04 -2.1319E-04  1.0317E-04  1.0317E-04  1.0317E-04  1.0317E-04  1.0317E-04  1.0317E-04  1.0317E-04  1.0317E-04
     0.1 -1.3724E-05  2.5227E-06  3.8344E-03 -6.8559E-03 -4.6449E-03  6.7476E-03  8.0372E-04  7.1079E-05  4.0109E-04  4.0109E-04  4.0109E-04  4.0109E-04  4.0109E-04  4.0109E-04  4.0109E-04  4.0109E-04
       1 -3.8483E-05 -1.1272E-04  2.0628E-02 -2.6194E-02 -2.0427E-02  2.5677E-02 -7.7647E-05  3.9097E-04  1.6538E-03  1.6538E-03  1.6538E-03  1.6538E-03  1.6538E-03  1.6538E-03  1.6538E-03  1.6538E-03
204     99           0.0          0.0          10.0         0.0          0.0          0.0          -15.0        -15.0
4
   0.001  1.3057E-06 -1.1411E-06  3.8978E-04 -4.1695E-04 -5.2181E-04  5.2245E-04  1.3147E-04 -1.0545E-04  3.2460E-05  3.2460E-05  3.2460E-05  3.2460E-05  3.2460E-05  3.2460E-05  3.2460E-05  3.2460E-05
    0.01  3.0853E-06 -2.9122E-07  1.2432E-03 -1.4667E-03 -1.6180E-03  1.6429E-03  3.7400E-04 -1.7687E-04  1.0528E-04  1.0528E-04  1.0528E-04  1.0528E-04  1.0528E-04  1.0528E-04  1.0528E-04  1.0528E-04
     0.1 -1.2634E-05 -1.6351E-05  3.9625E-03 -6.8626E-03 -4.6460E-03  6.7664E-03  6.7558E-04  7.7740E-05  4.0325E-04  4.0325E-04  4.0325E-04  4.0325E-04  4.0325E-04  4.0325E-04  4.0325E-04  4.0325E-04
       1 -1.6070E-05 -3.1270E-04  2.0655E-02 -2.6333E-02 -2.0450E-02  2.5877E-02 -1.0443E-04  5.3006E-04  1.6612E-03  1.6612E-03  1.6612E-03  1.6612E-03  1.6612E-03  1.6612E-03  1.6612E-03  1.6612E-03
205     99           20.0         20.0         10.0         20.0         20.0         20.0         20.0         10.0
4
   0.001 -6.7640E-05  5.2325E-05  6.1273E-04 -6.0095E-04 -6.1180E-04  5.9600E-04  6.9908E-05 -5.6481E-05  4.2809E-05  4.2809E-05  4.2809E-05  4.2809E-05  4.2809E-05  4.2809E-05  4.2809E-05  4.2809E-05
    0.01 -1.9383E-04  7.0660E-05  1.8752E-03 -1.8272E-03 -1.8646E-03  1.7918E-03  2.0528E-04 -9.1813E-05  1.3010E-04  1.3010E-04  1.3010E-04  1.3010E-04  1.3010E-04  1.3010E-04  1.3010E-04  1.3010E-04
     0.1 -2.3456E-04 -2.1457E-04  5.4853E-03 -7.0718E-03 -5.4366E-03  6.8400E-03  2.8170E-04  1.1377E-04  4.4215E-04  4.4215E-04  4.4215E-04  4.4215E-04  4.4215E-04  4.4215E-04  4.4215E-04  4.4215E-04
       1  4.3076E-04 -2.4581E-04  2.2410E-02 -2.4251E-02 -2.1043E-02  2.3773E-02 -7.0361E-05 -6.6967E-05  1.6189E-03  1.6189E-03  1.6189E-03  1.6189E-03  1.6189E-03  1.6189E-03  1.6189E-03  1.6189E-03
206     99           15.0         -15.0        20.0         0.0          15.0         -15.0        5.0          -5.0
4
   0.001  6.7120E-05 -5.2560E-05  5.8478E-04 -5.7503E-04 -5.4187E-04  5.3916E-04 -2.3309E-05  1.7966E-05  3.9589E-05  3.9589E-05  3.9589E-05  3.9589E-05  3.9589E-05  3.9589E-05  3.9589E-05  3.9589E-05
    0.01  1.9610E-04 -6.2890E-05  1.7964E-03 -1.7463E-03 -1.6652E-03  1.6889E-03 -6.8068E-05  1.9866E-05  1.2188E-04  1.2188E-04  1.2188E-04  1.2188E-04  1.2188E-04  1.2188E-04  1.2188E-04  1.2188E-04
     0.1  1.0154E-04  1.8142E-04  5.0436E-03 -6.8855E-03 -4.9618E-03  6.8883E-03 -1.9809E-05 -7.5191E-05  4.2561E-04  4.2561E-04  4.2561E-04  4.2561E-04  4.2561E-04  4.2561E-04  4.2561E-04  4.2561E-04
       1 -1.2778E-06 -6.2471E-04  2.0452E-02 -2.6459E-02 -2.0377E-02  2.5280E-02  1.9229E-04  4.8809E-04  1.6476E-03  1.6476E-03  1.6476E-03  1.6476E-03  1.6476E-03  1.6476E-03  1.6476E-03  1.6476E-03
207     99           -20.0        20.0         -10.0        20.0         -20.0        20.0         -20.0        10.0
4
   0.001  6.9441E-05 -5.7441E-05  6.1070E-04 -5.9787E-04 -6.0841E-04  5.9565E-04 -6.8285E-05  5.7064E-05  4.2652E-05  4.2652E-05  4.2652E-05  4.2652E-05  4.2652E-05  4.2652E-05  4.2652E-05  4.2652E-05
    0.01  2.0666E-04 -9.1877E-05  1.8604E-03 -1.8196E-03 -1.8610E-03  1.8031E-03 -1.9689E-04  1.0600E-04  1.2984E-04  1.2984E-04  1.2984E-04  1.2984E-04  1.2984E-04  1.2984E-04  1.2984E-04  1.2984E-04
     0.1  2.6728E-04  4.6731E-05  5.4672E-03 -7.1271E-03 -5.4674E-03  6.9382E-03 -2.9018E-04  1.6240E-04  4.4539E-04  4.4539E-04  4.4539E-04  4.4539E-04  4.4539E-04  4.4539E-04  4.4539E-04  4.4539E-04
       1  1.6393E-04 -5.3799E-04  2.2182E-02 -2.3981E-02 -2.1956E-02  2.3249E-02 -1.2818E-03  8.7688E-04  1.6160E-03  1.6160E-03  1.6160E-03  1.6160E-03  1.6160E-03  1.6160E-03  1.6160E-03  1.6160E-03
END
